"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000008763",5650.60226986608,0.292174189664257,0.0193303697865478,0,1,1
"ENSMUSG00000036580",9597.69163720603,-0.626357183085013,0.015661303944022,0,1,1
"ENSMUSG00000040374",2416.69220774422,-0.0485207471062235,0.0298202606595607,0,1,1
"ENSMUSG00000103034",3794.97063360817,0.266005705152481,0.0235919361719523,0,1,1
"ENSMUSG00000103848",32.6625919370092,0.59315989857795,0.255159508404806,0,1,1
"ENSMUSG00000103733",543.457734017319,0.061539890054303,0.0626103430074897,0,1,1
"ENSMUSG00000027499",2644.29856870891,-0.374996067717437,0.0291168662026992,0,1,1
"ENSMUSG00000043542",5867.42519385891,-0.584374296042963,0.0199389794742506,0,1,1
"ENSMUSG00000033233",1331.01899529885,-0.545776394848251,0.0416946439898386,0,1,1
"ENSMUSG00000040329",69.4982645094634,0.166299232254781,0.17458872448155,0,1,1
"ENSMUSG00000103725",149.647237229921,0.773243140718917,0.120074730306488,0,1,1
"ENSMUSG00000103921",1031.1230927498,1.72789600485217,0.0504962329498745,14.4148575513488,4.17299262681422e-47,1.1188393059868e-45
"ENSMUSG00000102463",456.127360878869,0.729057658617553,0.0686307639460966,0,1,1
"ENSMUSG00000027500",891.16365358181,1.60772317185927,0.0533643296487066,11.3881908731894,4.78828091042569e-30,9.49283530893193e-29
"ENSMUSG00000033222",2165.54141879135,0.717014000091767,0.0314809116472094,0,1,1
"ENSMUSG00000040269",1238.18665104726,0.716993984158152,0.0416327550683183,0,1,1
"ENSMUSG00000081594",78.3780171462401,3.00528571677848,0.238253269384323,8.41661363959619,3.87523087012239e-17,5.2848765647809e-16
"ENSMUSG00000081657",265.619540703379,3.08435729513497,0.132032976467443,15.7866417231678,3.84513307274005e-56,1.14607428544367e-54
"ENSMUSG00000027864",10904.4316734201,-0.0274742857911175,0.0140258662947883,0,1,1
"ENSMUSG00000082415",37.2649913556332,1.32078760489319,0.25163880014952,1.27479388990325,0.202382203936955,1
"ENSMUSG00000072381",328.057797210845,1.04829180532393,0.0825959376835614,0.584675308232994,0.558766059808929,1
"ENSMUSG00000078578",8406.64457789085,0.114942520816053,0.0158942447726611,0,1,1
"ENSMUSG00000042035",1143.99451444936,-0.050351339659972,0.0433455055620638,0,1,1
"ENSMUSG00000028164",1955.69236690741,-1.00600695790386,0.0364531807248087,-0.164785562862376,0.869112767857165,1
"ENSMUSG00000033161",23771.547903892,0.499660631053901,0.00943791451280509,0,1,1
"ENSMUSG00000083610",819.410916412454,-0.176998194728875,0.0515640628059967,0,1,1
"ENSMUSG00000044313",792.867433542604,-1.74197486774749,0.0654692290240483,-11.3331847466073,8.9876230493657e-30,1.76766776686334e-28
"ENSMUSG00000028063",69851.1293608654,0.418536020668302,0.00550081473991595,0,1,1
"ENSMUSG00000033147",455.726105161675,0.147567955097896,0.0682071378045118,0,1,1
"ENSMUSG00000074480",1040.52188735848,0.324303295475651,0.0450398348771221,0,1,1
"ENSMUSG00000028062",4401.1643746261,-0.488174490670357,0.0227992317052225,0,1,1
"ENSMUSG00000027506",2938.92421699528,-0.56469165704924,0.0281143480833382,0,1,1
"ENSMUSG00000027861",242.134969757283,-1.87197968741099,0.121862180005921,-7.15545780789927,8.33941363169221e-13,9.51735580716874e-12
"ENSMUSG00000103011",132.5951109601,2.62062188478521,0.167104227714793,9.69826979812398,3.06654506525882e-22,4.93006091260841e-21
"ENSMUSG00000106296",27.8095527539917,-1.09424976185369,0.309863732388991,-0.304165192638203,0.76100204152062,1
"ENSMUSG00000008604",7600.00714931042,0.271017087169334,0.0166705558026156,0,1,1
"ENSMUSG00000069114",1690.5166943812,-0.478060151915196,0.0367511276893223,0,1,1
"ENSMUSG00000041355",8015.53370716017,0.36771841913743,0.0162285899055214,0,1,1
"ENSMUSG00000074479",2419.94202713911,-0.249370715906488,0.0301467353688262,0,1,1
"ENSMUSG00000040209",3303.22616620008,-0.497057625384416,0.0263392877874908,0,1,1
"ENSMUSG00000027860",3819.2620895086,0.141933984624915,0.0235643901116895,0,1,1
"ENSMUSG00000106459",72.5712079662103,-0.0638762610468577,0.172205640281951,0,1,1
"ENSMUSG00000027508",35.2805992350613,0.985920464295499,0.250631412452891,0,1,1
"ENSMUSG00000027859",572.428959323913,2.27798321518708,0.0747379495986421,17.0995220239532,1.49626375390198e-65,4.99147833441108e-64
"ENSMUSG00000028163",8573.97330779696,0.0627355586233677,0.0157629610709163,0,1,1
"ENSMUSG00000027533",97.7346903561644,1.80888853298662,0.166114197211454,4.86947260719054,1.11896493309653e-06,9.38621116751719e-06
"ENSMUSG00000049230",3721.86815521771,0.839279906110166,0.0241645133634529,0,1,1
"ENSMUSG00000027858",538.630312209817,-0.183843505679345,0.0636259039440455,0,1,1
"ENSMUSG00000027531",3530.33228335796,0.270215890205011,0.0244592709014487,0,1,1
"ENSMUSG00000027855",30.1165453845652,-0.214762645146576,0.269604154245227,0,1,1
"ENSMUSG00000027797",10171.369939693,-0.0979818171679233,0.0145712676578981,0,1,1
"ENSMUSG00000039795",648.583012566716,-0.784421350812659,0.0613877581493352,0,1,1
"ENSMUSG00000027536",3615.22473818563,-0.833429615672458,0.0261675972751852,0,1,1
"ENSMUSG00000106334",62.6815592004505,1.9871384067219,0.213763019359449,4.61791010287894,3.87624099222418e-06,3.1289507906986e-05
"ENSMUSG00000028161",9087.59653705805,-0.566118701484424,0.015990947935959,0,1,1
"ENSMUSG00000105327",208.905189397637,2.59919718629419,0.132488278113099,12.0704805668094,1.51248454942867e-33,3.25926328930921e-32
"ENSMUSG00000027534",1426.81563690454,-0.352657622334977,0.0395656187373546,0,1,1
"ENSMUSG00000095661",28.9560333027821,1.22392607615411,0.282533608229087,0.792564387499489,0.428031664248769,1
"ENSMUSG00000103735",4838.64629695772,-1.08633627000577,0.023462435005284,-3.67976597426171,0.000233448092699386,0.00165561081931981
"ENSMUSG00000104065",114.09038085495,1.33703289729332,0.144078506789225,2.33923091517302,0.0193234859136665,0.115867442151529
"ENSMUSG00000027854",3625.88330132903,-0.405276734926281,0.0249294056011071,0,1,1
"ENSMUSG00000046818",9589.05299106943,-1.12967373483557,0.0167821900455694,-7.7268660695335,1.10226507235566e-14,1.36481029337285e-13
"ENSMUSG00000027799",1843.64727093711,-0.166508836855046,0.0343547624868659,0,1,1
"ENSMUSG00000106572",223.926580176793,0.844570197343967,0.0985447028542319,0,1,1
"ENSMUSG00000104514",295.7665948444,0.955790725832322,0.0863711882016778,0,1,1
"ENSMUSG00000102891",92.2852392137055,0.446318456468484,0.151331046605138,0,1,1
"ENSMUSG00000103626",458.828914765052,0.774574132195371,0.0685789159695281,0,1,1
"ENSMUSG00000097366",318.767006094996,1.30298725449647,0.0858686072850894,3.5284985290437,0.000417924269816559,0.00290197342873532
"ENSMUSG00000037894",6468.12728325225,1.18236706924066,0.0188266149048216,9.68666274646932,3.43571754860457e-22,5.49809892210733e-21
"ENSMUSG00000074212",1658.42786057958,0.583944457089277,0.0357993807214467,0,1,1
"ENSMUSG00000027800",855.02441678039,1.47264699338816,0.0534989448309558,8.83469748574694,1.00369500379171e-18,1.4461044211607e-17
"ENSMUSG00000105452",440.751057752611,0.909993260622138,0.0705298085825633,0,1,1
"ENSMUSG00000027803",12715.3219873482,-0.287052994440264,0.0131875976673007,0,1,1
"ENSMUSG00000083538",44.7128661516567,1.82086119036538,0.246066920278912,3.33592662286727,0.000850155997464702,0.00577886210345618
"ENSMUSG00000104965",63.2944483833542,-0.765400424725565,0.196036813984062,0,1,1
"ENSMUSG00000036513",1938.01139209222,0.203481064852318,0.033039192125074,0,1,1
"ENSMUSG00000104623",2457.33639059197,-0.934796378625244,0.0321842164234682,0,1,1
"ENSMUSG00000068823",15711.7019248219,-0.0999841174478282,0.0117255192765396,0,1,1
"ENSMUSG00000055301",5227.58226120887,-0.447141073664089,0.0208395675511754,0,1,1
"ENSMUSG00000036503",6710.72206168349,-0.703749774792555,0.0188964197765007,0,1,1
"ENSMUSG00000106421",478.528914479555,1.08254628552671,0.0685851806022026,1.20355862304246,0.228760220175051,1
"ENSMUSG00000027805",2410.46766562354,-0.138378528901223,0.0299963237931546,0,1,1
"ENSMUSG00000106246",362.37793198731,-0.0803443594339279,0.0771254184690204,0,1,1
"ENSMUSG00000069008",12402.3601498328,1.35809327112389,0.0138530097093581,25.8494925389383,2.46527430071671e-147,1.53279975966067e-145
"ENSMUSG00000027550",1822.77272760783,-0.171494659360858,0.0345612339570016,0,1,1
"ENSMUSG00000027852",8343.48787439813,0.297725983675857,0.0159076539107273,0,1,1
"ENSMUSG00000104671",39.6811479498537,-0.213548793034666,0.234856599522729,0,1,1
"ENSMUSG00000027806",4292.14150522251,0.316442050634958,0.0221769063145499,0,1,1
"ENSMUSG00000027808",7227.65293366892,0.40817643570756,0.0170939705831718,0,1,1
"ENSMUSG00000027552",678.490370176041,-0.31059334597334,0.0571868951819472,0,1,1
"ENSMUSG00000078784",497.217857594254,-0.409885566262251,0.0673462005763583,0,1,1
"ENSMUSG00000028138",11495.5675877995,-0.537446641587398,0.0141761908378772,0,1,1
"ENSMUSG00000027555",2360.75539310718,-0.131627586712376,0.0302990481674398,0,1,1
"ENSMUSG00000027810",4761.48350805676,-0.431217651160556,0.0218042957145523,0,1,1
"ENSMUSG00000005813",3247.2220327007,0.849730578144947,0.0258862579546767,0,1,1
"ENSMUSG00000075700",8020.14576459184,0.612725917128014,0.0162939056199653,0,1,1
"ENSMUSG00000097790",1126.40635112318,0.00690579584360627,0.0435756196802879,0,1,1
"ENSMUSG00000105021",31.490494012703,1.3938510690663,0.276064761856705,1.42666186882167,0.153677381655842,0.814494818082462
"ENSMUSG00000105336",45.527606038392,-0.316642294646416,0.220866706138685,0,1,1
"ENSMUSG00000036432",1309.03813819029,0.59780616071181,0.0403110561517123,0,1,1
"ENSMUSG00000007379",2876.08109860933,-0.944646280702254,0.0297911027324434,0,1,1
"ENSMUSG00000005687",5408.72424122261,-0.331451085771636,0.0202875598819833,0,1,1
"ENSMUSG00000059776",10950.5921272774,0.244884711589942,0.0138917818840162,0,1,1
"ENSMUSG00000028156",2510.50677817097,0.963347485415993,0.0296622448310357,0,1,1
"ENSMUSG00000028152",4726.37116246878,-0.198116551077271,0.0214986399962637,0,1,1
"ENSMUSG00000086123",212.809349964582,0.50450954722179,0.099746827866443,0,1,1
"ENSMUSG00000033014",2999.9999859683,0.141047184860513,0.0265884291732934,0,1,1
"ENSMUSG00000028059",16562.2401748554,-0.447441619503169,0.011708845550111,0,1,1
"ENSMUSG00000027599",3732.56597415746,0.057361847027266,0.0238941980374235,0,1,1
"ENSMUSG00000028149",5265.18247463902,0.236733348682059,0.020035498872018,0,1,1
"ENSMUSG00000056476",116.316272587862,0.322359985639371,0.134710674667439,0,1,1
"ENSMUSG00000104724",74.8318572266915,-0.752028465101578,0.179992185150493,0,1,1
"ENSMUSG00000087119",618.240802183448,0.0421852879187627,0.0587405363686404,0,1,1
"ENSMUSG00000027848",345.11172656131,2.34315535859294,0.0975408375399545,13.7701848012404,3.85226469952462e-43,9.85622946056838e-42
"ENSMUSG00000106574",1509.14158754852,1.35688876327983,0.039705445207927,8.98840855230048,2.50836061086373e-19,3.68126324167963e-18
"ENSMUSG00000036381",92.1901067830512,0.168784482111439,0.151578926893914,0,1,1
"ENSMUSG00000105180",32.5906311914011,0.963465617695752,0.260337633546938,0,1,1
"ENSMUSG00000051431",416.246807915653,0.348938576155894,0.0712097063122072,0,1,1
"ENSMUSG00000036353",33.6303934670142,1.61296834860833,0.274906394886898,2.2297347752151,0.025765055785994,0.152022592761781
"ENSMUSG00000027601",3006.35506065704,0.0323747254055134,0.0266473933113942,0,1,1
"ENSMUSG00000028060",3678.75450958073,-0.441733725885864,0.0248297326983269,0,1,1
"ENSMUSG00000036334",297.228981441608,0.289443412879603,0.0842825445603366,0,1,1
"ENSMUSG00000102550",12349.2214126154,0.0598039066406007,0.0131358820913512,0,1,1
"ENSMUSG00000102390",104.110491039475,-0.1108936832623,0.144116198439284,0,1,1
"ENSMUSG00000103986",1038.12645675883,0.53358951716157,0.0451893483917167,0,1,1
"ENSMUSG00000102757",99.8398322829063,1.1661397564177,0.151293400578518,1.09812956667254,0.272147916313297,1
"ENSMUSG00000028057",1948.77190687668,-0.110416607044495,0.0333098277974194,0,1,1
"ENSMUSG00000068923",901.704679968162,-0.307540186039205,0.0495947931806068,0,1,1
"ENSMUSG00000078684",2053.2208330398,0.0886374293584496,0.0321842775266702,0,1,1
"ENSMUSG00000008730",5077.3317928091,-0.0775335901066788,0.0206020348219021,0,1,1
"ENSMUSG00000059921",1823.40325448502,0.237381926422769,0.0340451037643636,0,1,1
"ENSMUSG00000069094",3755.79578131687,-0.415420554024838,0.0245161459564572,0,1,1
"ENSMUSG00000027845",969.628948226301,0.123930197733422,0.0467875250691784,0,1,1
"ENSMUSG00000032952",254.240727494076,-0.53273755765923,0.0952738849701211,0,1,1
"ENSMUSG00000027763",32316.4830229009,-0.0791834992328173,0.00816786144154855,0,1,1
"ENSMUSG00000027765",555.411072720667,-0.81272360715344,0.0665792527081334,0,1,1
"ENSMUSG00000036894",4392.45428560488,-1.14076477286055,0.0248400540343223,-5.66684648374965,1.45449546637935e-08,1.36458263143767e-07
"ENSMUSG00000098208",323.652357115114,2.26832012646683,0.0992018587600991,12.7852455822831,1.98235635741056e-37,4.57895282716391e-36
"ENSMUSG00000027843",60.5093479090397,-1.34311448805336,0.219099642261919,-1.56602030250324,0.117343864236339,0.632162736927879
"ENSMUSG00000036885",33.5956359394449,-0.16463917888787,0.254467512191762,0,1,1
"ENSMUSG00000044098",724.496084058174,-0.30248432828506,0.0553075380067038,0,1,1
"ENSMUSG00000003617",607.091260134137,-0.375951182803313,0.0607719724343633,0,1,1
"ENSMUSG00000027770",4413.71091223976,0.130186166372612,0.0219264998036959,0,1,1
"ENSMUSG00000063001",476.813442427483,1.86002276552426,0.0758365986858328,11.3404712292947,8.26979499674463e-30,1.62833296036923e-28
"ENSMUSG00000102270",1516.46201807679,1.20994453292852,0.0389865880954296,5.38504504201871,7.24265090879208e-08,6.50975467952416e-07
"ENSMUSG00000027615",1101.04346371987,-0.312914498335832,0.0448997328051914,0,1,1
"ENSMUSG00000027820",83.2615650857126,-1.29753348683478,0.185268314947568,-1.60595991235188,0.108282718226455,0.585895294159173
"ENSMUSG00000058388",3577.02348977843,0.0432325642512414,0.024420022663473,0,1,1
"ENSMUSG00000002428",2431.03363997581,-0.181303699299045,0.0299447038634379,0,1,1
"ENSMUSG00000028273",10910.6172092421,-0.0475300303168099,0.0140344554532623,0,1,1
"ENSMUSG00000019528",2372.51782433939,-0.0897361578775984,0.0301566154855054,0,1,1
"ENSMUSG00000040253",351.402177575845,-0.0239262086590394,0.0781160087797671,0,1,1
"ENSMUSG00000039617",3636.58319171275,0.757231846257903,0.0243388504031705,0,1,1
"ENSMUSG00000052539",5631.836349876,0.909900947944927,0.0197311505515626,0,1,1
"ENSMUSG00000028268",405.821122093537,0.396736389491663,0.0721313253355472,0,1,1
"ENSMUSG00000028270",1271.87497372689,0.815461141287472,0.0412801715734974,0,1,1
"ENSMUSG00000032913",1066.45016010379,-0.632436944861699,0.0470129826070742,0,1,1
"ENSMUSG00000106453",54.4701792687233,0.00109798275357356,0.198202843061003,0,1,1
"ENSMUSG00000032902",2454.48693480679,1.77322935332317,0.0329603609392249,23.4593715387074,1.06063679677481e-121,5.60941052245507e-120
"ENSMUSG00000089999",4162.48816254128,0.540574462378825,0.0225715543969209,0,1,1
"ENSMUSG00000105195",2748.91382068963,0.906260079776169,0.0282348919020436,0,1,1
"ENSMUSG00000040213",367.785931140616,-0.628410610562605,0.080019320014744,0,1,1
"ENSMUSG00000028271",2418.82901889824,0.262614668007201,0.029551243252183,0,1,1
"ENSMUSG00000002233",7642.64834584325,0.457838693589705,0.0166323555017308,0,1,1
"ENSMUSG00000103801",488.662508548124,0.29573557134759,0.065729938960443,0,1,1
"ENSMUSG00000102758",52.4138264025433,-0.0251794979992945,0.202274988117577,0,1,1
"ENSMUSG00000057036",12079.6692551669,-0.286175840366816,0.013529215838499,0,1,1
"ENSMUSG00000069083",4529.620663483,1.94873148579315,0.0249779716926822,37.9827272392617,0,0
"ENSMUSG00000104295",108.018900377534,0.400627440575755,0.139814471473976,0,1,1
"ENSMUSG00000102908",55.0409738526489,5.50778448654557,0.59928068896438,7.52199189721181,5.394792866102e-14,6.51241975283725e-13
"ENSMUSG00000002227",2574.63849551628,1.16970788572913,0.0298034455115018,5.69423711978645,1.23924759572581e-08,1.1670590685698e-07
"ENSMUSG00000004591",10534.0294133133,0.264667504214955,0.0141608787454827,0,1,1
"ENSMUSG00000097858",55.8093703692918,-0.133778257238046,0.197082531562562,0,1,1
"ENSMUSG00000078162",1726.0868149305,1.26569804396143,0.0367530722065505,7.229274398293,4.85581426118379e-13,5.60065225989064e-12
"ENSMUSG00000070372",3470.3199662066,0.198916894616865,0.0246921582850784,0,1,1
"ENSMUSG00000064068",2221.64789704396,-0.342537619615229,0.0316820649225577,0,1,1
"ENSMUSG00000103905",138.190929284245,2.10656907293519,0.147131030948158,7.52097681776653,5.4368490209651e-14,6.55862447612529e-13
"ENSMUSG00000048581",392.770734511785,-0.251468924883112,0.0748397109846942,0,1,1
"ENSMUSG00000028266",2753.44013534036,-0.107350654845146,0.028018588092641,0,1,1
"ENSMUSG00000106416",348.206038622459,0.54424573860241,0.0780458011422208,0,1,1
"ENSMUSG00000027822",2148.31202347122,-0.943282929624725,0.0344629409165053,0,1,1
"ENSMUSG00000097724",29.8659056201716,-0.960498398958911,0.293012755234651,0,1,1
"ENSMUSG00000040151",5229.03847120549,-0.19563871850237,0.0204360583565838,0,1,1
"ENSMUSG00000028047",780.049923282133,-0.0072887938083358,0.0523935339136302,0,1,1
"ENSMUSG00000037072",14247.6819398282,0.376249223777608,0.012173109848673,0,1,1
"ENSMUSG00000042784",27.7375920083836,-0.655444136443393,0.29226478628898,0,1,1
"ENSMUSG00000027823",5162.59037157989,0.594043163920974,0.0202967074219119,0,1,1
"ENSMUSG00000045576",1528.61244085186,-0.525425373843895,0.0388268298024719,0,1,1
"ENSMUSG00000042766",813.327850092515,-0.324215612005184,0.0522865634349348,0,1,1
"ENSMUSG00000093671",121.252858359011,0.782041918490131,0.133455295564995,0,1,1
"ENSMUSG00000042747",4008.00564857146,0.149010845085787,0.0229991008382851,0,1,1
"ENSMUSG00000042737",1488.74038543087,-0.144534249380573,0.0381820206779979,0,1,1
"ENSMUSG00000037062",13228.7961542395,-0.323393588519113,0.0129646359371907,0,1,1
"ENSMUSG00000106089",28.1553249490395,0.630890296150831,0.27515665384766,0,1,1
"ENSMUSG00000027953",1249.76319093812,-0.881368454462264,0.0447936974793914,0,1,1
"ENSMUSG00000027699",7658.49492074652,1.99583707459683,0.0193692263069315,51.4133635911136,0,0
"ENSMUSG00000027954",1398.20601840663,-0.814254761313657,0.0419709438343117,0,1,1
"ENSMUSG00000027698",3527.48757533922,-0.584850078497483,0.0257164713777428,0,1,1
"ENSMUSG00000028039",2517.89336709075,-1.49809242476573,0.0349636031924335,-14.2460267045225,4.745222789761e-46,1.25289771284603e-44
"ENSMUSG00000086389",133.23361751852,0.271459848883378,0.125901986538581,0,1,1
"ENSMUSG00000028040",1297.9460074926,-0.902278265791436,0.0440815437230297,0,1,1
"ENSMUSG00000097004",62.0991787740018,-1.04456274973729,0.205764878700774,-0.216571214770284,0.828542520606301,1
"ENSMUSG00000027827",26.7813763209017,-1.17079130033579,0.319679327168004,-0.534258195075683,0.593162911128512,1
"ENSMUSG00000039286",10482.4274879948,-0.123528721238593,0.0143729741560548,0,1,1
"ENSMUSG00000027828",15138.630353783,0.401771441127203,0.0118112098661354,0,1,1
"ENSMUSG00000048916",795.604905427176,-0.0451793642628993,0.0519641197164589,0,1,1
"ENSMUSG00000103880",308.571234042697,0.898939510283975,0.0842316344033053,0,1,1
"ENSMUSG00000074580",96.279640830365,-0.18926303785873,0.150541732692631,0,1,1
"ENSMUSG00000034640",1543.84971386784,-0.711040129547341,0.0394302455139186,0,1,1
"ENSMUSG00000082280",604.675621400911,4.26038884262725,0.121822120886536,26.7635206061136,8.59520666840898e-158,5.75679730026605e-156
"ENSMUSG00000074579",160.196118548676,-0.517069451603804,0.119837099786101,0,1,1
"ENSMUSG00000027829",3038.71706329827,-0.323736804102222,0.0270499328106824,0,1,1
"ENSMUSG00000103041",365.283782267795,-0.162870196551665,0.0771638245725047,0,1,1
"ENSMUSG00000102914",1684.4463743746,0.131996505815034,0.0354909207557002,0,1,1
"ENSMUSG00000027832",756.212118320749,2.91766184572342,0.0750553154039076,25.5499805097559,5.49340028549639e-144,3.30881995668423e-142
"ENSMUSG00000027695",1336.31963356916,-0.253806658072998,0.0405806445599999,0,1,1
"ENSMUSG00000027833",1549.87112006504,0.203135935558909,0.0369454886235904,0,1,1
"ENSMUSG00000028041",8008.88936065484,-0.542755430357719,0.0169928269031583,0,1,1
"ENSMUSG00000028256",1567.24584684486,0.103283687023841,0.0368219942222354,0,1,1
"ENSMUSG00000042672",361.5961465475,-1.12974280846611,0.0864199448549929,-1.50130630936889,0.133276353841893,0.711805698920974
"ENSMUSG00000109293",66.295431094493,-0.810181782747229,0.192645984016395,0,1,1
"ENSMUSG00000028042",9096.97215998168,-0.715127703009321,0.0162521389848784,0,1,1
"ENSMUSG00000034544",2732.275945948,-0.278008193758382,0.0284289316329938,0,1,1
"ENSMUSG00000040774",1745.71137248694,-0.672934782172634,0.0369146991927175,0,1,1
"ENSMUSG00000048416",510.808531003477,1.09402198168643,0.0664487631923166,1.41495457807562,0.157081814123113,0.831015013599766
"ENSMUSG00000042642",1169.93617611783,-0.464083382192933,0.0441192720734152,0,1,1
"ENSMUSG00000028044",3802.03283780298,1.73588291352476,0.0263295387645334,27.9489481416974,6.78923222399057e-172,4.76813001577184e-170
"ENSMUSG00000027774",3884.30123348083,0.290734696740005,0.0233147636941079,0,1,1
"ENSMUSG00000047557",18285.2765754044,-0.253473108888985,0.0109710471069324,0,1,1
"ENSMUSG00000103703",50.800823852535,-1.05914605175246,0.228009280312805,-0.259401949215919,0.795325125919329,1
"ENSMUSG00000049404",5368.66372402096,-0.140775991178611,0.0201025234474928,0,1,1
"ENSMUSG00000074182",2004.85148253413,-0.590015348007401,0.034130217921213,0,1,1
"ENSMUSG00000027775",14935.8921326742,-0.866624523370872,0.0129320385348919,0,1,1
"ENSMUSG00000103206",1276.96590636096,-0.0477730169178353,0.0410218413849933,0,1,1
"ENSMUSG00000028195",56608.408702245,0.251903127317695,0.00611083084684458,0,1,1
"ENSMUSG00000027900",1589.89752234895,-0.903804127696832,0.0398376152865914,0,1,1
"ENSMUSG00000105272",68.2566515300187,-1.17913877400232,0.200520027494542,-0.893370982642602,0.371658536714559,1
"ENSMUSG00000028194",2572.16324923863,0.67183441728026,0.0288314362229221,0,1,1
"ENSMUSG00000105388",14984.3639715476,-0.023303958909029,0.0119630611773406,0,1,1
"ENSMUSG00000028191",3068.57318615656,-0.171168778196068,0.0266367558822633,0,1,1
"ENSMUSG00000056260",1248.56972440941,-0.470565475168803,0.0427332918167578,0,1,1
"ENSMUSG00000102780",37.8638490055442,-0.181712702775735,0.239943527200977,0,1,1
"ENSMUSG00000036873",1567.93069677338,-0.00300692947563244,0.0369488634406716,0,1,1
"ENSMUSG00000040747",55.6191055079833,-1.09424986054519,0.219106782628396,-0.430154919964485,0.667082951948733,1
"ENSMUSG00000036863",777.352618167064,0.458065296537045,0.0521498834629681,0,1,1
"ENSMUSG00000043020",26.1593469859445,-0.514581602502532,0.296480956775516,0,1,1
"ENSMUSG00000042626",9534.07871233496,-0.330320400518113,0.0152794525613605,0,1,1
"ENSMUSG00000027777",303.843836046789,-0.262703572343426,0.0851564619441589,0,1,1
"ENSMUSG00000047824",6885.01361458263,-0.0824022339460006,0.0176963685762462,0,1,1
"ENSMUSG00000042613",4959.74068443153,-1.42604311772859,0.0245726574303232,-17.3380969859144,2.42638079233882e-67,8.28551724501997e-66
"ENSMUSG00000027952",1540.80045995713,0.471946321213214,0.0370491983276177,0,1,1
"ENSMUSG00000014601",3433.10196083088,0.0275453352807737,0.0249407533915412,0,1,1
"ENSMUSG00000027893",23501.1550338005,1.16844725554602,0.00986436374152663,17.0763426775208,2.22644381962613e-65,7.41307503628685e-64
"ENSMUSG00000036825",2169.17112529903,0.833680467735404,0.0316422397432906,0,1,1
"ENSMUSG00000028189",730.047362092871,0.250568924486558,0.0537962393762756,0,1,1
"ENSMUSG00000028188",154.732635873225,-0.626497622133688,0.123341427437651,0,1,1
"ENSMUSG00000014599",38859.4231345827,0.481783413717949,0.00737992430497486,0,1,1
"ENSMUSG00000068523",1023.15024887895,-0.248597006669287,0.0463603807193994,0,1,1
"ENSMUSG00000105944",1030.56877538934,1.258292647984,0.0475275608537815,5.43458665549116,5.4923600773981e-08,4.97264980493866e-07
"ENSMUSG00000027951",1823.30812205436,0.223418380269321,0.0340522553536488,0,1,1
"ENSMUSG00000028187",1691.32525766734,0.354895378216642,0.0353270159034268,0,1,1
"ENSMUSG00000004032",1180.39417377705,-0.321860104284695,0.0433941250450913,0,1,1
"ENSMUSG00000004035",83.2475335527199,0.0135062624007924,0.160247456832918,0,1,1
"ENSMUSG00000004038",57.6242236231317,2.34632266060639,0.238862060752546,5.63640226649951,1.73639506522203e-08,1.61942178475304e-07
"ENSMUSG00000049231",643.75250245892,0.176298490695447,0.057353166783456,0,1,1
"ENSMUSG00000040562",277.317348261395,1.36051382360367,0.0926630638975159,3.89058820677884,0.000100001516540616,0.000730411076812662
"ENSMUSG00000005034",5539.63310366744,-0.0550876128080398,0.0197024529809389,0,1,1
"ENSMUSG00000070343",10972.2030047838,-0.217827354477595,0.014128360674556,0,1,1
"ENSMUSG00000058135",9196.4368717839,-0.534890895192375,0.0158452233298692,0,1,1
"ENSMUSG00000083627",51.5527431457157,0.235898707778164,0.202476368498485,0,1,1
"ENSMUSG00000036745",1285.04005926306,0.256606684779036,0.0405455259945367,0,1,1
"ENSMUSG00000070522",468.0014017652,0.486534441330977,0.0672402464416728,0,1,1
"ENSMUSG00000027889",8981.41939252952,-0.719439556666862,0.0163648299089,0,1,1
"ENSMUSG00000056411",38.1144887699377,0.378503120538696,0.235343547195808,0,1,1
"ENSMUSG00000050192",1460.89787822995,0.178363407862126,0.0380707335302654,0,1,1
"ENSMUSG00000039221",2622.33779498509,0.493696382174142,0.0284097751601307,0,1,1
"ENSMUSG00000009108",38.3767143768544,1.53135458426163,0.254467511650417,2.08810382439544,0.0367884701530251,0.21386380420393
"ENSMUSG00000000001",7938.68334289516,0.29041241740004,0.0163088281100806,0,1,1
"ENSMUSG00000050947",742.183628586119,0.164362913427706,0.0534276995688166,0,1,1
"ENSMUSG00000048796",421.97985326943,-0.392270089562885,0.0729930171895661,0,1,1
"ENSMUSG00000048997",724.041147899479,-0.260058862931834,0.0551545249105349,0,1,1
"ENSMUSG00000105961",90.6325877551888,2.38079487715313,0.19183064566471,7.19798899893472,6.11070733525887e-13,7.02002914865799e-12
"ENSMUSG00000028184",1229.07157539874,-0.544509946564048,0.0433837932354342,0,1,1
"ENSMUSG00000068749",852.599762643941,0.538795312777689,0.0498700979526137,0,1,1
"ENSMUSG00000027684",2686.57944365271,-0.472417882273437,0.0291374357901092,0,1,1
"ENSMUSG00000068732",3248.6071740592,-0.422310685765343,0.0263765073009396,0,1,1
"ENSMUSG00000048100",883.436558094413,-0.324776820719657,0.0501711770061844,0,1,1
"ENSMUSG00000040389",1639.79697142632,-0.38127490020916,0.0369939561527036,0,1,1
"ENSMUSG00000027884",2387.91601393104,0.423556564766713,0.0297427003281438,0,1,1
